2019-06-27 11:49:48	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	60	느티나무	8.5
2019-06-27 11:49:49	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	61	은행나무	2.4
2019-06-27 11:49:50	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	62	느티나무	1.06
2019-06-27 11:49:51	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	68	느티나무	0.4
2019-06-27 11:49:52	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	67	양버즘나무	0.64
2019-06-27 11:49:53	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	66	느티나무	0.48
2019-06-27 11:49:55	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	65	느티나무	0.35
2019-06-27 11:49:56	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:49:57	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	63	은행나무	0.89
2019-06-27 11:49:58	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	69	은행나무	4.3
2019-06-27 11:49:59	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	70	느티나무	8.5
2019-06-27 11:50:00	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	71	은행나무	2.4
2019-06-27 11:50:01	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	72	느티나무	1.06
2019-06-27 11:50:03	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	60	느티나무	8.5
2019-06-27 11:50:04	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	61	은행나무	2.4
2019-06-27 11:50:05	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	61	은행나무	2.4
2019-06-27 11:50:07	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	60	느티나무	8.5
2019-06-27 11:50:08	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	66	느티나무	0.48
2019-06-27 11:50:09	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	67	양버즘나무	0.64
2019-06-27 11:50:10	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	66	느티나무	0.48
2019-06-27 11:50:11	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	65	느티나무	0.35
2019-06-27 11:50:12	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:13	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	65	느티나무	0.35
2019-06-27 11:50:14	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:16	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	70	느티나무	8.5
2019-06-27 11:50:17	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:18	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	63	은행나무	0.89
2019-06-27 11:50:19	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	57	양버즘나무+은행나무	1.8
2019-06-27 11:50:20	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	69	은행나무	4.3
2019-06-27 11:50:22	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:23	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	71	은행나무	2.4
2019-06-27 11:50:24	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	65	느티나무	0.35
2019-06-27 11:50:25	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:26	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	65	느티나무	0.35
2019-06-27 11:50:27	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:29	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	66	느티나무	0.48
2019-06-27 11:50:30	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	67	양버즘나무	0.64
2019-06-27 11:50:31	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:33	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:34	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:35	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:36	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	64	양버즘나무	0.78
2019-06-27 11:50:38	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	71	은행나무	2.4
2019-06-27 11:50:40	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	70	느티나무	8.5
2019-06-27 11:50:41	user02	1987-08-08	서울	중랑구	1	2018-02-07	2	70	느티나무	8.5
2019-06-27 11:50:50	user05	1986-05-05	서울	강북구	3	2018-01-01	2	58	은행나무	2.4
2019-06-27 11:50:51	user05	1986-05-05	서울	강북구	3	2018-01-01	2	57	양버즘나무+은행나무	1.8
2019-06-27 11:50:52	user05	1986-05-05	서울	강북구	3	2018-01-01	2	59	은행나무	4.3
2019-06-27 11:50:53	user05	1986-05-05	서울	강북구	3	2018-01-01	2	60	느티나무	8.5
2019-06-27 11:50:54	user05	1986-05-05	서울	강북구	3	2018-01-01	2	61	은행나무	2.4
2019-06-27 11:50:55	user05	1986-05-05	서울	강북구	3	2018-01-01	2	62	느티나무	1.06
2019-06-27 11:50:56	user05	1986-05-05	서울	강북구	3	2018-01-01	2	68	느티나무	0.4
2019-06-27 11:50:57	user05	1986-05-05	서울	강북구	3	2018-01-01	2	67	양버즘나무	0.64
2019-06-27 11:50:58	user05	1986-05-05	서울	강북구	3	2018-01-01	2	66	느티나무	0.48
2019-06-27 11:50:59	user05	1986-05-05	서울	강북구	3	2018-01-01	2	65	느티나무	0.35
2019-06-27 11:51:00	user05	1986-05-05	서울	강북구	3	2018-01-01	2	64	양버즘나무	0.78
2019-06-27 11:51:01	user05	1986-05-05	서울	강북구	3	2018-01-01	2	63	은행나무	0.89
2019-06-27 11:51:02	user05	1986-05-05	서울	강북구	3	2018-01-01	2	69	은행나무	4.3
2019-06-27 11:51:03	user05	1986-05-05	서울	강북구	3	2018-01-01	2	70	느티나무	8.5
2019-06-27 11:51:04	user05	1986-05-05	서울	강북구	3	2018-01-01	2	71	은행나무	2.4
